26.021,-62.5,1.5
22.012,-62.5,1.5
18.003,-62.5,1.5
13.994,-62.5,1.5
9.985,-62.5,1.5
5.976,-62.5,1.5
1.967,-62.5,1.5
-2.042,-62.5,1.5
-6.051,-62.5,1.5
-10.06,-62.5,1.5
-14.069,-62.5,1.5
-18.078,-62.5,1.5
-22.087,-62.5,1.5
-26.096,-62.5,1.5
-30.105,-62.5,1.5
-34.114,-62.5,1.5
-38.123,-62.5,1.5
-42.132,-62.5,1.5
-46.141,-62.5,1.5
-50.15,-62.5,1.5
-54.159,-62.5,1.5
-58.168,-62.5,1.5
-62.177,-62.5,1.5
-66.186,-62.5,1.5
-70.195,-62.5,1.5
-74.204,-62.5,1.5
-78.213,-62.5,1.5
-82.222,-62.5,1.5
-86.231,-62.5,1.5
-90.24,-62.5,1.5
-94.249,-62.5,1.5
-98.258,-62.5,1.5
-102.27,-62.5,1.5
-106.28,-62.5,1.5
-110.28,-62.5,1.5
-114.29,-62.5,1.5
-118.3,-62.5,1.5
-122.31,-62.5,1.5
-126.32,-62.5,1.5
-130.33,-62.5,1.5
-134.34,-62.5,1.5
-138.35,-62.5,1.5
-142.36,-62.5,1.5
-146.37,-62.5,1.5
-150.38,-62.5,1.5
-154.38,-62.5,1.5
-158.39,-62.5,1.5
-162.4,-62.5,1.5
-166.41,-62.5,1.5
-170.42,-62.5,1.5
-174.43,-62.5,1.5
-178.44,-62.5,1.5
-182.45,-62.5,1.5
-186.46,-62.5,1.5
-190.47,-62.5,1.5
-194.47,-62.5,1.5
-198.48,-62.5,1.5
-202.49,-62.5,1.5
-206.5,-62.5,1.5
-210.51,-62.5,1.5
-214.52,-62.5,1.5
-218.53,-62.5,1.5
-222.54,-62.5,1.5
-226.55,-62.5,1.5
-230.56,-62.5,1.5
-234.56,-62.5,1.5
-238.57,-62.5,1.5
-242.58,-62.5,1.5
-246.59,-62.5,1.5
-246.52,62.5,1.5
-242.51,62.5,1.5
-238.5,62.5,1.5
-234.49,62.5,1.5
-230.48,62.5,1.5
-226.47,62.5,1.5
-222.46,62.5,1.5
-218.45,62.5,1.5
-214.44,62.5,1.5
-210.44,62.5,1.5
-206.43,62.5,1.5
-202.42,62.5,1.5
-198.41,62.5,1.5
-194.4,62.5,1.5
-190.39,62.5,1.5
-186.38,62.5,1.5
-182.37,62.5,1.5
-178.36,62.5,1.5
-174.35,62.5,1.5
-170.34,62.5,1.5
-166.34,62.5,1.5
-162.33,62.5,1.5
-158.32,62.5,1.5
-154.31,62.5,1.5
-150.3,62.5,1.5
-146.29,62.5,1.5
-142.28,62.5,1.5
-138.27,62.5,1.5
-134.26,62.5,1.5
-130.25,62.5,1.5
-126.25,62.5,1.5
-122.24,62.5,1.5
-118.23,62.5,1.5
-114.22,62.5,1.5
-110.21,62.5,1.5
-106.2,62.5,1.5
-102.19,62.5,1.5
-98.183,62.5,1.5
-94.174,62.5,1.5
-90.165,62.5,1.5
-86.156,62.5,1.5
-82.147,62.5,1.5
-78.138,62.5,1.5
-74.129,62.5,1.5
-70.12,62.5,1.5
-66.111,62.5,1.5
-62.102,62.5,1.5
-58.093,62.5,1.5
-54.084,62.5,1.5
-50.075,62.5,1.5
-46.066,62.5,1.5
-42.057,62.5,1.5
-38.048,62.5,1.5
-34.039,62.5,1.5
-30.03,62.5,1.5
-26.021,62.5,1.5
-22.012,62.5,1.5
-18.003,62.5,1.5
-13.994,62.5,1.5
-9.985,62.5,1.5
-5.976,62.5,1.5
-1.967,62.5,1.5
2.042,62.5,1.5
6.051,62.5,1.5
10.06,62.5,1.5
14.069,62.5,1.5
18.078,62.5,1.5
22.087,62.5,1.5
26.096,62.5,1.5
30.105,62.5,1.5
34.114,62.5,1.5
38.123,62.5,1.5
42.132,62.5,1.5
46.141,62.5,1.5
50.15,62.5,1.5
54.159,62.5,1.5
58.168,62.5,1.5
62.177,62.5,1.5
66.186,62.5,1.5
70.195,62.5,1.5
74.204,62.5,1.5
78.213,62.5,1.5
82.222,62.5,1.5
86.231,62.5,1.5
90.24,62.5,1.5
94.249,62.5,1.5
98.258,62.5,1.5
102.27,62.5,1.5
106.28,62.5,1.5
110.28,62.5,1.5
114.29,62.5,1.5
118.3,62.5,1.5
122.31,62.5,1.5
126.32,62.5,1.5
130.33,62.5,1.5
134.34,62.5,1.5
138.35,62.5,1.5
142.36,62.5,1.5
146.37,62.5,1.5
150.38,62.5,1.5
154.38,62.5,1.5
158.39,62.5,1.5
162.4,62.5,1.5
166.41,62.5,1.5
170.42,62.5,1.5
174.43,62.5,1.5
178.44,62.5,1.5
182.45,62.5,1.5
186.46,62.5,1.5
190.47,62.5,1.5
194.47,62.5,1.5
198.48,62.5,1.5
202.49,62.5,1.5
206.5,62.5,1.5
210.51,62.5,1.5
214.52,62.5,1.5
218.53,62.5,1.5
222.54,62.5,1.5
226.55,62.5,1.5
230.56,62.5,1.5
234.56,62.5,1.5
238.57,62.5,1.5
242.58,62.5,1.5
246.59,62.5,1.5
-250,59.044,-1.5
-250,55.097,-1.5
-250,51.173,-1.5
-250,47.226,-1.5
-250,43.279,-1.5
-250,39.354,-1.5
-250,35.408,-1.5
-250,31.465,-1.5
-250,27.541,-1.5
-250,23.596,-1.5
-250,19.652,-1.5
-250,15.728,-1.5
-250,11.778,-1.5
-250,7.8337,-1.5
-250,3.9093,-1.5
-250,-0.040375,-1.5
-250,-3.9794,-1.5
-250,-7.9038,-1.5
-250,-11.858,-1.5
-250,-15.798,-1.5
-250,-19.723,-1.5
-250,-23.676,-1.5
-250,-27.611,-1.5
-250,-31.553,-1.5
-250,-35.506,-1.5
-250,-39.43,-1.5
-250,-43.371,-1.5
-250,-47.319,-1.5
-250,-51.243,-1.5
-250,-55.189,-1.5
-250,-59.17,-1.5
246.52,-62.5,-1.5
242.51,-62.5,-1.5
238.5,-62.5,-1.5
234.49,-62.5,-1.5
230.48,-62.5,-1.5
226.47,-62.5,-1.5
222.46,-62.5,-1.5
218.45,-62.5,-1.5
214.44,-62.5,-1.5
210.44,-62.5,-1.5
206.43,-62.5,-1.5
202.42,-62.5,-1.5
198.41,-62.5,-1.5
194.4,-62.5,-1.5
190.39,-62.5,-1.5
186.38,-62.5,-1.5
182.37,-62.5,-1.5
178.36,-62.5,-1.5
174.35,-62.5,-1.5
170.34,-62.5,-1.5
166.34,-62.5,-1.5
162.33,-62.5,-1.5
158.32,-62.5,-1.5
154.31,-62.5,-1.5
150.3,-62.5,-1.5
146.29,-62.5,-1.5
142.28,-62.5,-1.5
138.27,-62.5,-1.5
134.26,-62.5,-1.5
130.25,-62.5,-1.5
126.25,-62.5,-1.5
122.24,-62.5,-1.5
118.23,-62.5,-1.5
114.22,-62.5,-1.5
110.21,-62.5,-1.5
106.2,-62.5,-1.5
102.19,-62.5,-1.5
98.183,-62.5,-1.5
94.174,-62.5,-1.5
90.165,-62.5,-1.5
86.156,-62.5,-1.5
82.147,-62.5,-1.5
78.138,-62.5,-1.5
74.129,-62.5,-1.5
70.12,-62.5,-1.5
66.111,-62.5,-1.5
62.102,-62.5,-1.5
58.093,-62.5,-1.5
54.084,-62.5,-1.5
50.075,-62.5,-1.5
46.066,-62.5,-1.5
42.057,-62.5,-1.5
38.048,-62.5,-1.5
34.039,-62.5,-1.5
30.03,-62.5,-1.5
26.021,-62.5,-1.5
22.012,-62.5,-1.5
18.003,-62.5,-1.5
13.994,-62.5,-1.5
9.985,-62.5,-1.5
5.976,-62.5,-1.5
1.967,-62.5,-1.5
-2.042,-62.5,-1.5
-6.051,-62.5,-1.5
-10.06,-62.5,-1.5
-14.069,-62.5,-1.5
-18.078,-62.5,-1.5
-22.087,-62.5,-1.5
-26.096,-62.5,-1.5
-30.105,-62.5,-1.5
-34.114,-62.5,-1.5
-38.123,-62.5,-1.5
-42.132,-62.5,-1.5
-46.141,-62.5,-1.5
-50.15,-62.5,-1.5
-54.159,-62.5,-1.5
-58.168,-62.5,-1.5
-62.177,-62.5,-1.5
-66.186,-62.5,-1.5
-70.195,-62.5,-1.5
-74.204,-62.5,-1.5
-78.213,-62.5,-1.5
-82.222,-62.5,-1.5
-86.231,-62.5,-1.5
-90.24,-62.5,-1.5
-94.249,-62.5,-1.5
-98.258,-62.5,-1.5
-102.27,-62.5,-1.5
-106.28,-62.5,-1.5
-110.28,-62.5,-1.5
-114.29,-62.5,-1.5
-118.3,-62.5,-1.5
-122.31,-62.5,-1.5
-126.32,-62.5,-1.5
-130.33,-62.5,-1.5
-134.34,-62.5,-1.5
-138.35,-62.5,-1.5
-142.36,-62.5,-1.5
-146.37,-62.5,-1.5
-150.38,-62.5,-1.5
-154.38,-62.5,-1.5
-158.39,-62.5,-1.5
-162.4,-62.5,-1.5
-166.41,-62.5,-1.5
-170.42,-62.5,-1.5
-174.43,-62.5,-1.5
-178.44,-62.5,-1.5
-182.45,-62.5,-1.5
-186.46,-62.5,-1.5
-190.47,-62.5,-1.5
-194.47,-62.5,-1.5
-198.48,-62.5,-1.5
-202.49,-62.5,-1.5
-206.5,-62.5,-1.5
-210.51,-62.5,-1.5
-214.52,-62.5,-1.5
-218.53,-62.5,-1.5
-222.54,-62.5,-1.5
-226.55,-62.5,-1.5
-230.56,-62.5,-1.5
-234.56,-62.5,-1.5
-238.57,-62.5,-1.5
-242.58,-62.5,-1.5
-246.59,-62.5,-1.5
-250,59.044,1.5
-250,55.097,1.5
-250,51.173,1.5
-250,47.226,1.5
-250,43.279,1.5
-250,39.354,1.5
-250,35.408,1.5
-250,31.465,1.5
-250,27.541,1.5
-250,23.596,1.5
-250,19.652,1.5
-250,15.728,1.5
-250,11.778,1.5
-250,7.8337,1.5
-250,3.9093,1.5
-250,-0.040375,1.5
-250,-3.9794,1.5
-250,-7.9038,1.5
-250,-11.858,1.5
-250,-15.798,1.5
-250,-19.723,1.5
-250,-23.676,1.5
-250,-27.611,1.5
-250,-31.553,1.5
-250,-35.506,1.5
-250,-39.43,1.5
-250,-43.371,1.5
-250,-47.319,1.5
-250,-51.243,1.5
-250,-55.189,1.5
-250,-59.17,1.5
244.4,59.421,-1.5
240.66,58.836,-1.5
236.66,58.726,-1.5
232.55,58.919,-1.5
228.48,59.009,-1.5
224.46,59.022,-1.5
220.46,59.022,-1.5
216.45,59.024,-1.5
212.44,59.028,-1.5
208.43,59.032,-1.5
204.42,59.034,-1.5
200.41,59.035,-1.5
196.4,59.036,-1.5
192.39,59.036,-1.5
188.39,59.036,-1.5
184.38,59.036,-1.5
180.37,59.036,-1.5
176.36,59.036,-1.5
172.35,59.036,-1.5
168.34,59.036,-1.5
164.33,59.036,-1.5
160.32,59.036,-1.5
156.31,59.036,-1.5
152.3,59.036,-1.5
148.3,59.036,-1.5
144.29,59.036,-1.5
140.28,59.036,-1.5
136.27,59.036,-1.5
132.26,59.036,-1.5
128.25,59.036,-1.5
124.24,59.036,-1.5
120.23,59.036,-1.5
116.22,59.036,-1.5
112.21,59.036,-1.5
108.21,59.036,-1.5
104.2,59.036,-1.5
100.19,59.036,-1.5
96.178,59.036,-1.5
92.169,59.036,-1.5
88.16,59.036,-1.5
84.151,59.036,-1.5
80.142,59.036,-1.5
76.133,59.036,-1.5
72.124,59.036,-1.5
68.115,59.036,-1.5
64.106,59.036,-1.5
60.097,59.036,-1.5
56.089,59.036,-1.5
52.08,59.036,-1.5
48.071,59.036,-1.5
44.062,59.036,-1.5
40.053,59.036,-1.5
36.044,59.036,-1.5
32.035,59.036,-1.5
28.026,59.036,-1.5
24.017,59.036,-1.5
20.008,59.036,-1.5
15.998,59.036,-1.5
11.989,59.036,-1.5
7.9805,59.036,-1.5
3.9715,59.036,-1.5
-0.0375,59.036,-1.5
-4.0465,59.036,-1.5
-8.0555,59.036,-1.5
-12.065,59.036,-1.5
-16.073,59.036,-1.5
-20.082,59.036,-1.5
-24.091,59.036,-1.5
-28.101,59.036,-1.5
-32.109,59.036,-1.5
-36.118,59.036,-1.5
-40.127,59.036,-1.5
-44.136,59.036,-1.5
-48.145,59.036,-1.5
-52.154,59.036,-1.5
-56.163,59.036,-1.5
-60.172,59.036,-1.5
-64.181,59.036,-1.5
-68.191,59.036,-1.5
-72.2,59.036,-1.5
-76.209,59.036,-1.5
-80.218,59.036,-1.5
-84.227,59.036,-1.5
-88.236,59.036,-1.5
-92.245,59.036,-1.5
-96.254,59.036,-1.5
-100.26,59.036,-1.5
-104.27,59.036,-1.5
-108.28,59.036,-1.5
-112.29,59.036,-1.5
-116.3,59.036,-1.5
-120.31,59.036,-1.5
-124.32,59.036,-1.5
-128.33,59.036,-1.5
-132.33,59.036,-1.5
-136.34,59.036,-1.5
-140.35,59.036,-1.5
-144.36,59.036,-1.5
-148.37,59.036,-1.5
-152.38,59.036,-1.5
-156.39,59.036,-1.5
-160.4,59.036,-1.5
-164.41,59.036,-1.5
-168.42,59.036,-1.5
-172.42,59.036,-1.5
-176.43,59.036,-1.5
-180.44,59.036,-1.5
-184.45,59.036,-1.5
-188.46,59.036,-1.5
-192.47,59.036,-1.5
-196.48,59.036,-1.5
-200.49,59.036,-1.5
-204.5,59.036,-1.5
-208.51,59.036,-1.5
-212.51,59.036,-1.5
-216.52,59.035,-1.5
-220.54,59.03,-1.5
-224.56,59.011,-1.5
-228.6,58.975,-1.5
-232.66,58.946,-1.5
-236.71,58.957,-1.5
-240.69,59.097,-1.5
-244.42,59.492,-1.5
246.97,56.94,-1.5
246.51,49.34,-1.5
246.52,41.37,-1.5
246.52,33.462,-1.5
246.53,25.57,-1.5
246.54,17.682,-1.5
246.54,9.7965,-1.5
246.54,1.9108,-1.5
246.54,-5.9748,-1.5
246.54,-13.861,-1.5
246.54,-21.745,-1.5
246.54,-29.618,-1.5
246.57,-37.447,-1.5
246.58,-45.243,-1.5
246.17,-53.335,-1.5
-246.93,56.953,-1.5
-246.37,53.277,-1.5
-246.25,49.357,-1.5
-246.4,45.314,-1.5
-246.47,41.331,-1.5
-246.51,37.365,-1.5
-246.54,33.395,-1.5
-246.55,29.449,-1.5
-246.55,25.509,-1.5
-246.55,21.559,-1.5
-246.55,17.624,-1.5
-246.55,13.689,-1.5
-246.55,9.7404,-1.5
-246.55,5.8064,-1.5
-246.55,1.8717,-1.5
-246.55,-2.0757,-1.5
-246.55,-6.0091,-1.5
-246.55,-9.9448,-1.5
-246.55,-13.894,-1.5
-246.55,-17.828,-1.5
-246.55,-21.764,-1.5
-246.55,-25.712,-1.5
-246.55,-29.646,-1.5
-246.55,-33.587,-1.5
-246.57,-37.497,-1.5
-246.59,-41.385,-1.5
-246.59,-45.288,-1.5
-246.51,-49.233,-1.5
-246.24,-53.347,-1.5
-245.48,-58.069,-1.5
245.4,-58.038,-1.5
236.37,-59.015,-1.5
228.38,-59.06,-1.5
220.44,-59.041,-1.5
212.44,-59.036,-1.5
204.42,-59.036,-1.5
196.4,-59.036,-1.5
188.39,-59.036,-1.5
180.37,-59.036,-1.5
172.35,-59.036,-1.5
164.33,-59.036,-1.5
156.31,-59.036,-1.5
148.3,-59.036,-1.5
140.28,-59.036,-1.5
132.26,-59.036,-1.5
124.24,-59.036,-1.5
116.22,-59.036,-1.5
108.21,-59.036,-1.5
100.19,-59.036,-1.5
92.169,-59.036,-1.5
84.151,-59.036,-1.5
76.133,-59.036,-1.5
68.115,-59.036,-1.5
60.097,-59.036,-1.5
52.08,-59.036,-1.5
44.062,-59.036,-1.5
36.044,-59.036,-1.5
28.026,-59.036,-1.5
20.008,-59.036,-1.5
11.989,-59.036,-1.5
3.9715,-59.036,-1.5
-4.0465,-59.036,-1.5
-12.065,-59.036,-1.5
-20.082,-59.036,-1.5
-28.101,-59.036,-1.5
-36.118,-59.036,-1.5
-44.136,-59.036,-1.5
-52.154,-59.036,-1.5
-60.172,-59.036,-1.5
-68.191,-59.036,-1.5
-76.209,-59.036,-1.5
-84.227,-59.036,-1.5
-92.245,-59.036,-1.5
-100.26,-59.036,-1.5
-108.28,-59.036,-1.5
-116.3,-59.036,-1.5
-124.32,-59.036,-1.5
-132.33,-59.036,-1.5
-140.35,-59.036,-1.5
-148.37,-59.036,-1.5
-156.39,-59.036,-1.5
-164.41,-59.036,-1.5
-172.42,-59.036,-1.5
-180.44,-59.036,-1.5
-188.46,-59.036,-1.5
-196.48,-59.036,-1.5
-204.5,-59.036,-1.5
-212.51,-59.038,-1.5
-220.52,-59.033,-1.5
-228.52,-59.044,-1.5
-236.52,-59.164,-1.5
-247.63,60.125,-1.5
246.52,45.353,-1.5
246.61,53.263,-1.5
246.52,37.414,-1.5
246.53,29.517,-1.5
246.54,21.626,-1.5
246.54,13.739,-1.5
246.54,5.8537,-1.5
246.54,-2.032,-1.5
246.54,-9.9177,-1.5
246.54,-17.803,-1.5
246.54,-25.683,-1.5
246.56,-33.535,-1.5
246.59,-41.337,-1.5
246.49,-49.205,-1.5
224.41,-59.048,-1.5
232.34,-59.077,-1.5
240.57,-58.756,-1.5
216.44,-59.037,-1.5
208.43,-59.036,-1.5
200.41,-59.036,-1.5
192.39,-59.036,-1.5
184.38,-59.036,-1.5
176.36,-59.036,-1.5
168.34,-59.036,-1.5
160.32,-59.036,-1.5
152.3,-59.036,-1.5
144.29,-59.036,-1.5
136.27,-59.036,-1.5
128.25,-59.036,-1.5
120.23,-59.036,-1.5
112.21,-59.036,-1.5
104.2,-59.036,-1.5
96.178,-59.036,-1.5
88.16,-59.036,-1.5
80.142,-59.036,-1.5
72.124,-59.036,-1.5
64.106,-59.036,-1.5
56.089,-59.036,-1.5
48.071,-59.036,-1.5
40.053,-59.036,-1.5
32.035,-59.036,-1.5
24.017,-59.036,-1.5
15.998,-59.036,-1.5
7.9805,-59.036,-1.5
-0.0375,-59.036,-1.5
-8.0555,-59.036,-1.5
-16.073,-59.036,-1.5
-24.091,-59.036,-1.5
-32.109,-59.036,-1.5
-40.127,-59.036,-1.5
-48.145,-59.036,-1.5
-56.163,-59.036,-1.5
-64.181,-59.036,-1.5
-72.2,-59.036,-1.5
-80.218,-59.036,-1.5
-88.236,-59.036,-1.5
-96.254,-59.036,-1.5
-104.27,-59.036,-1.5
-112.29,-59.036,-1.5
-120.31,-59.036,-1.5
-128.33,-59.036,-1.5
-136.34,-59.036,-1.5
-144.36,-59.036,-1.5
-152.38,-59.036,-1.5
-160.4,-59.036,-1.5
-168.42,-59.036,-1.5
-176.43,-59.036,-1.5
-184.45,-59.036,-1.5
-192.47,-59.036,-1.5
-200.49,-59.036,-1.5
-208.5,-59.037,-1.5
-216.52,-59.037,-1.5
-224.52,-59.028,-1.5
-232.48,-59.14,-1.5
-240.72,-58.891,-1.5
247.61,60.129,-1.5
243.06,47.476,-1.5
239.14,54.47,-1.5
234.57,55.247,-1.5
230.43,55.515,-1.5
226.43,55.522,-1.5
222.45,55.502,-1.5
218.46,55.507,-1.5
214.46,55.527,-1.5
210.45,55.547,-1.5
206.43,55.561,-1.5
202.42,55.567,-1.5
198.41,55.57,-1.5
194.4,55.571,-1.5
190.39,55.572,-1.5
186.38,55.572,-1.5
182.37,55.572,-1.5
178.36,55.572,-1.5
174.35,55.572,-1.5
170.35,55.572,-1.5
166.34,55.572,-1.5
162.33,55.572,-1.5
158.32,55.572,-1.5
154.31,55.572,-1.5
150.3,55.572,-1.5
146.29,55.572,-1.5
142.28,55.572,-1.5
138.27,55.572,-1.5
134.26,55.572,-1.5
130.25,55.572,-1.5
126.25,55.572,-1.5
122.24,55.572,-1.5
118.23,55.572,-1.5
114.22,55.572,-1.5
110.21,55.572,-1.5
106.2,55.572,-1.5
102.19,55.572,-1.5
98.183,55.572,-1.5
94.174,55.572,-1.5
90.165,55.572,-1.5
86.156,55.572,-1.5
82.147,55.572,-1.5
78.138,55.572,-1.5
74.129,55.572,-1.5
70.12,55.572,-1.5
66.111,55.572,-1.5
62.102,55.572,-1.5
58.093,55.572,-1.5
54.084,55.572,-1.5
50.075,55.572,-1.5
46.066,55.572,-1.5
42.057,55.572,-1.5
38.048,55.572,-1.5
34.039,55.572,-1.5
30.03,55.572,-1.5
26.021,55.572,-1.5
22.012,55.572,-1.5
18.003,55.572,-1.5
13.994,55.572,-1.5
9.985,55.572,-1.5
5.976,55.572,-1.5
1.967,55.572,-1.5
-2.042,55.572,-1.5
-6.051,55.572,-1.5
-10.06,55.572,-1.5
-14.069,55.572,-1.5
-18.078,55.572,-1.5
-22.087,55.572,-1.5
-26.096,55.572,-1.5
-30.105,55.572,-1.5
-34.114,55.572,-1.5
-38.123,55.572,-1.5
-42.132,55.572,-1.5
-46.141,55.572,-1.5
-50.15,55.572,-1.5
-54.159,55.572,-1.5
-58.168,55.572,-1.5
-62.177,55.572,-1.5
-66.186,55.572,-1.5
-70.195,55.572,-1.5
-74.204,55.572,-1.5
-78.213,55.572,-1.5
-82.222,55.572,-1.5
-86.231,55.572,-1.5
-90.24,55.572,-1.5
-94.249,55.572,-1.5
-98.258,55.572,-1.5
-102.27,55.572,-1.5
-106.28,55.572,-1.5
-110.28,55.572,-1.5
-114.29,55.572,-1.5
-118.3,55.572,-1.5
-122.31,55.572,-1.5
-126.32,55.572,-1.5
-130.33,55.572,-1.5
-134.34,55.572,-1.5
-138.35,55.572,-1.5
-142.36,55.572,-1.5
-146.37,55.572,-1.5
-150.38,55.572,-1.5
-154.38,55.572,-1.5
-158.39,55.572,-1.5
-162.4,55.572,-1.5
-166.41,55.572,-1.5
-170.42,55.572,-1.5
-174.43,55.572,-1.5
-178.44,55.572,-1.5
-182.45,55.572,-1.5
-186.46,55.572,-1.5
